INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (25, 17, '2021-03-06 15:40:35', '2021-03-09 00:32:18', 2, 147, 0, 4500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (18, 161, '2020-09-12 18:44:37', '2020-09-14 06:34:07', 2, 430, 1, 700, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 49, '2020-08-18 11:27:32', '2020-08-31 02:14:55', 2, 6318, 0, 8736, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (11, 43, '2021-02-04 01:08:42', '2021-02-14 23:04:32', 2, 1254, 1, 1650, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (23, 84, '2020-07-14 20:09:25', '2020-07-16 08:47:34', 2, 330, 0, 400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (2, 209, '2020-08-02 17:02:08', '2020-08-04 16:46:01', 2, 256, 0, 1300, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (7, 224, '2020-04-10 20:52:40', '2020-04-12 02:39:25', 2, 124, 0, 1300, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (8, 192, '2020-12-23 11:43:04', '2020-12-25 09:19:29', 2, 140, 1, 1900, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (30, 43, '2021-03-02 14:24:05', '2021-03-06 00:18:34', 2, 516, 1, 2200, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (19, 18, '2020-01-11 06:40:28', '2020-01-12 13:12:02', 2, 270, 0, 4400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (18, 120, '2020-05-21 04:31:51', '2020-06-02 04:18:32', 2, 1968, 0, 4800, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (19, 35, '2020-04-05 08:24:54', '2020-04-06 08:24:14', 2, 113, 0, 2200, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (8, 45, '2021-05-18 06:12:24', '2021-05-31 05:57:30', 2, 2470, 0, 13000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (32, 18, '2020-08-31 04:44:54', '2020-09-02 22:21:13', 2, 1704, 0, 4158, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (22, 84, '2021-03-07 19:44:18', '2021-03-16 18:20:46', 2, 2439, 1, 11367, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (19, 23, '2020-09-14 12:44:41', '2020-09-17 10:24:42', 2, 390, 0, 6600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (13, 58, '2021-04-23 19:49:22', '2021-04-25 10:44:20', 2, 68, 0, 2600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (20, 158, '2020-11-06 01:28:35', '2020-11-19 21:00:38', 2, 1960, 1, 15400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (14, 228, '2020-05-10 04:21:11', '2020-05-11 18:54:29', 2, 392, 1, 1100, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (34, 157, '2021-04-30 11:15:21', '2021-05-02 04:49:23', 2, 456, 1, 1500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 185, '2020-09-01 14:49:50', '2020-09-04 00:45:54', 2, 210, 0, 1200, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (35, 195, '2020-04-11 22:25:09', '2020-04-13 23:09:33', 2, 567, 1, 5400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (7, 220, '2020-12-02 09:25:26', '2020-12-03 19:17:32', 2, 332, 1, 1100, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (30, 23, '2020-09-04 13:12:49', '2020-09-08 15:05:57', 2, 1970, 0, 3690, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (8, 99, '2021-06-10 18:30:02', '2021-06-22 11:25:21', 1, 4524, 1, 12372, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (35, 203, '2020-10-14 20:13:27', '2020-10-20 19:54:54', 2, 150, 1, 10800, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (5, 88, '2021-03-17 23:54:17', '2021-03-18 23:38:02', 2, 171, 1, 550, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (32, 28, '2021-02-17 20:35:33', '2021-02-20 16:09:53', 2, 1704, 1, 3858, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (35, 229, '2021-06-26 01:54:22', '2021-06-27 00:37:44', 1, 118, 1, 1800, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (19, 239, '2021-03-11 10:55:22', '2021-03-13 12:31:01', 2, 249, 1, 6000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (9, 14, '2020-03-21 02:16:26', '2020-03-25 09:03:35', 2, 2250, 0, 13500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (12, 185, '2020-08-13 22:09:29', '2020-08-18 10:59:25', 2, 750, 0, 4250, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (20, 117, '2021-02-07 22:05:56', '2021-02-12 20:38:38', 2, 600, 1, 5500, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 81, '2021-01-17 23:03:54', '2021-01-19 12:56:59', 2, 394, 1, 700, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (32, 140, '2021-06-25 23:36:14', '2021-07-09 07:21:54', 1, 9506, 0, 22512, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (2, 247, '2020-05-29 07:34:41', '2020-06-01 09:05:28', 2, 876, 1, 2200, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 130, '2021-03-12 00:30:49', '2021-03-21 14:31:33', 2, 700, 0, 4000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (3, 196, '2020-09-25 14:25:44', '2020-10-09 21:59:40', 2, 4920, 0, 12750, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (13, 70, '2020-10-27 08:07:03', '2020-11-11 05:43:27', 2, 6105, 0, 26565, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (24, 245, '2020-06-14 13:18:51', '2020-06-15 13:06:22', 2, 183, 0, 1300, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (28, 204, '2020-04-01 21:20:16', '2020-04-06 20:20:13', 2, 1170, 1, 9000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (12, 185, '2020-01-19 04:48:43', '2020-01-21 19:34:23', 2, 978, 0, 2550, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (3, 171, '2020-04-21 18:01:32', '2020-04-25 23:39:00', 2, 1180, 0, 4250, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (8, 169, '2020-02-13 00:17:18', '2020-02-14 23:58:31', 2, 514, 1, 1900, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (32, 91, '2020-05-31 05:11:57', '2020-06-02 10:59:41', 2, 693, 0, 2850, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 148, '2020-05-07 18:22:39', '2020-05-09 14:22:50', 2, 746, 1, 792, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (14, 12, '2020-12-29 21:57:54', '2020-12-31 04:40:55', 2, 624, 1, 1100, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (29, 108, '2020-12-06 05:58:17', '2020-12-11 05:55:18', 2, 250, 0, 6500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (34, 242, '2020-12-14 13:05:49', '2020-12-16 09:52:38', 2, 132, 1, 1500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (25, 184, '2020-06-23 04:22:42', '2020-07-07 04:07:43', 2, 4592, 1, 19376, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (29, 240, '2021-06-11 19:01:56', '2021-06-13 19:34:12', 1, 453, 1, 3600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (8, 137, '2020-06-23 10:27:37', '2020-06-28 21:08:40', 2, 210, 0, 6000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (29, 31, '2020-11-26 11:49:17', '2020-12-05 06:25:58', 2, 1224, 1, 10800, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (13, 204, '2021-04-08 14:41:42', '2021-04-11 04:19:30', 2, 513, 1, 3600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (20, 7, '2021-01-02 14:30:33', '2021-01-03 14:13:23', 2, 289, 0, 1300, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (19, 169, '2020-07-29 21:49:17', '2020-07-31 01:47:20', 2, 226, 0, 4400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (13, 177, '2020-04-21 07:06:02', '2020-04-22 06:47:37', 2, 228, 1, 1200, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (29, 219, '2020-07-02 10:12:14', '2020-07-04 18:46:13', 2, 423, 1, 3600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (3, 73, '2020-01-10 06:17:11', '2020-01-17 07:17:06', 2, 1008, 1, 6000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (25, 172, '2021-02-17 00:20:34', '2021-03-01 06:58:09', 2, 390, 0, 19500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (27, 199, '2020-09-25 15:18:04', '2020-10-09 14:04:51', 2, 4214, 1, 10500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (17, 69, '2020-03-27 01:54:37', '2020-03-28 14:35:27', 2, 190, 1, 1100, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 249, '2020-11-19 12:38:10', '2020-12-02 18:18:40', 2, 980, 1, 4900, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (32, 101, '2020-11-03 10:15:57', '2020-11-12 08:51:01', 2, 630, 0, 8550, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (24, 237, '2020-09-06 14:59:47', '2020-09-08 06:52:46', 2, 302, 1, 2400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (5, 177, '2021-06-20 03:05:30', '2021-07-03 01:53:37', 1, 2678, 0, 8450, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 154, '2020-11-20 04:34:22', '2020-12-02 03:26:58', 2, 3912, 1, 4200, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (2, 12, '2021-03-08 18:33:43', '2021-03-11 13:18:08', 2, 624, 0, 1950, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (34, 60, '2021-04-27 06:37:37', '2021-05-03 11:18:50', 2, 2471, 0, 5992, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (28, 176, '2021-01-25 16:59:00', '2021-01-27 19:34:52', 2, 408, 1, 5400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (19, 76, '2020-06-27 23:13:51', '2020-06-29 04:56:09', 2, 42, 1, 4000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (28, 86, '2020-05-26 17:01:54', '2020-05-27 16:50:22', 2, 97, 0, 2000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (15, 43, '2021-05-06 13:37:58', '2021-05-08 04:21:59', 2, 208, 0, 4400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (32, 245, '2021-06-08 12:45:01', '2021-06-10 08:32:24', 1, 142, 1, 1700, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (34, 88, '2021-01-12 12:37:41', '2021-01-27 06:12:52', 2, 2445, 0, 12750, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (30, 99, '2020-08-04 01:11:34', '2020-08-13 10:00:52', 2, 350, 1, 5500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (1, 199, '2020-04-11 07:55:11', '2020-04-12 09:55:44', 2, 240, 1, 1100, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (3, 132, '2020-04-28 18:57:51', '2020-05-01 11:57:46', 2, 105, 0, 2550, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (23, 54, '2020-09-17 15:13:24', '2020-09-19 14:45:10', 2, 538, 0, 400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (32, 32, '2021-02-20 16:35:39', '2021-02-22 08:27:22', 2, 796, 1, 1892, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (26, 236, '2020-08-11 12:02:41', '2020-08-13 06:54:56', 2, 918, 0, 3554, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (29, 251, '2020-12-28 21:46:42', '2020-12-31 00:43:11', 2, 243, 1, 3600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (11, 238, '2021-03-21 20:11:33', '2021-03-28 00:05:08', 2, 1029, 1, 1050, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (13, 201, '2020-12-16 19:48:17', '2020-12-19 12:45:41', 2, 351, 1, 3600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (34, 203, '2021-04-09 16:53:58', '2021-04-12 12:38:07', 2, 105, 1, 2250, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (17, 33, '2020-02-26 22:24:46', '2020-03-11 09:08:55', 2, 4018, 0, 9100, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (32, 187, '2020-05-09 20:06:23', '2020-05-12 05:37:24', 2, 543, 0, 2850, 'card');
